id,host_since,property_type,room_type,price,number_of_reviews,review_scores_rating,reviews_per_month
2077043,9/15/12,Apartment,Entire home/apt,$145.00,66,94,3.68
1055337,4/7/13,Apartment,Entire home/apt,$145.00,89,95,3.68
561697,6/27/12,Apartment,Entire home/apt,$140.00,142,95,3.66
5322125,7/12/12,Apartment,Entire home/apt,$222.00,9,84,3.65
4244705,9/18/14,Apartment,Private room,$130.00,44,96,3.64
6410010,4/5/13,Apartment,Entire home/apt,$120.00,8,80,3.64
1977530,8/30/09,Apartment,Entire home/apt,$89.00,80,80,3.64
7944736,8/19/15,Condominium,Entire home/apt,$109.00,4,93,3.64
5205178,4/29/14,House,Private room,$65.00,28,99,3.64
1613892,9/2/13,Apartment,Entire home/apt,$130.00,90,93,3.64
6625673,5/21/14,Apartment,Entire home/apt,$175.00,13,89,3.64
8065191,7/31/14,Condominium,Private room,$65.00,4,100,3.64
4885834,2/9/12,House,Private room,$84.00,22,95,3.63
5104933,8/9/14,House,Private room,$75.00,22,95,3.63
5697056,3/17/15,House,Private room,$114.00,21,79,3.62
1048410,4/4/13,House,Entire home/apt,$100.00,21,94,3.62
6001758,4/13/15,House,Entire home/apt,$289.00,17,91,3.62
6092977,8/21/12,House,Private room,$60.00,19,82,3.61
4987933,4/2/13,Apartment,Entire home/apt,$105.00,32,97,3.61
6341924,11/29/13,Apartment,Shared room,$35.00,17,86,3.59
3147415,12/30/08,House,Entire home/apt,$215.00,26,96,3.59
3568159,7/11/14,Apartment,Private room,$99.00,52,95,3.59
